model,src,ref,hyp
silma-ai/SILMA-9B-Instruct-v1.0,لديهم أقدام ذات موازين ومخالب، ويضعون البيض، ويمشون على ساقيهم الخلفية مثل الديناصورات.,"They have feet with scales and claws, they lay eggs, and they walk on their two back legs like a T-Rex.","They have feet with scales and claws, they lay eggs, and they walk on their hind legs like dinosaurs."
silma-ai/SILMA-9B-Instruct-v1.0,تعتمد جميعُ أجهزة الحاسوبِ المستخدمة اليوم افتراضياً على معالجة المعلومات المشفرة في شكل أرقامٍ ثُنائية.,Virtually all computers in use today are based on the manipulation of information which is coded in the form of binary numbers.,All computers used today rely on processing information encoded in binary numbers.
silma-ai/SILMA-9B-Instruct-v1.0,يمكن أن تكون قيمة الرقم الثنائي قيمة واحدة فقط من قيمتين، وهما 0 أو 1، ويُشار إلى هذه الأرقام على أنها أرقام ثنائية - أو بتّات، إذا استخدمنا لغة الحاسوب الاصطلاحية.,"A binary number can have only one of two values, i.e. 0 or 1, and these numbers are referred to as binary digits - or bits, to use computer jargon.","A binary number can be one of two values, either 0 or 1, and these numbers are called binary numbers or bits, if we use computer terminology."
silma-ai/SILMA-9B-Instruct-v1.0,التسمم الداخلي قد لا تظهر عوارضه فوراً. التشخيص الفوري لا يمكن بناؤه عند ظهور أعراض كالتقيؤ والتي هي عامة بشكل كافٍ.,"Internal poisoning may not be immediately apparent. Symptoms, such as vomiting are sufficiently general that an immediate diagnosis cannot be made.",
silma-ai/SILMA-9B-Instruct-v1.0,قد يكون أفضل مؤشر للتسمم الداخلي وجود حاوية مفتوحة للأدوية أو المواد الكيميائية المنزلية السامة.,The best indication of internal poisoning may be the presence of an open container of medication or toxic household chemicals.,
silma-ai/SILMA-9B-Instruct-v1.0,راجع الملصق للتعرف على إرشادات الإسعافات الأولية الخاصة بالسم المحدد.,Check the label for specific first aid instructions for that specific poison.,Refer to the label for first aid instructions specific to the poison.
silma-ai/SILMA-9B-Instruct-v1.0,"علماء الحشرات يستخدمون مصطلح ""البق"" بمعناه الرسمي للإشارة لهذه المجموعة من الحشرات.",The term bug is used by entomologists in a formal sense for this group of insects.,
silma-ai/SILMA-9B-Instruct-v1.0,هذا المصطلح مشتق من المعرفة القديمة ببق الفراش، وهي حشرات تكيفت بشكل كبير على التطفل على البشر.,"This term derives from ancient familiarity with Bed-bugs, which are insects highly adapted to parasitize humans.","This term is derived from the ancient knowledge of bed bugs, which are insects that have adapted well to parasitizing humans."
silma-ai/SILMA-9B-Instruct-v1.0,"يتسم كل من ""البق القاتل"" و""بق الفراش"" بطول مدة الحضانة، ويتكيفان مع العيش في عش أو سكن مضيفهم.","Both Assassin-bugs and Bed-bugs are nidicolous, adapted to living in nest or housing of their host.","Both ""killer bug"" and ""bed bug"" are characterized by a long incubation period and adaptation to living in the host's nest or home."
silma-ai/SILMA-9B-Instruct-v1.0,"في الولايات المتحدة الأمريكية هناك ما يقارب 400,000 حالة معروفة من مرض التصلب المتعدد (ت م) مما يجعله أكثر الأمراض العصبية انتشاراً بين الشباب والبالغين ذوي الأعمار المتوسطة.","Across the United States of America, there are approximately 400,000 known cases of Multiple Sclerosis (MS), leaving it as the leading neurological disease in younger and middle aged adults.",
silma-ai/SILMA-9B-Instruct-v1.0,مرض التصلب العصبي المتعدد هو مرض يصيب الجهاز العصبي المركزي، والذي يتكون من الدماغ والحبل الشوكي والعصب البصري.,"MS is a disease that affects the central nervous system, which is made up of the brain, the spinal cord and the optic nerve.",
silma-ai/SILMA-9B-Instruct-v1.0,أظهرت الأبحاث أن الإناث أكثر عرضةً مرتين للإصابة بمرض التصلب المتعدد عن الذكور.,Research has found that females are two times more likely to have MS then males.,
silma-ai/SILMA-9B-Instruct-v1.0,قد يقرر زوجان أنه ليس من مصلحتهما أو من مصلحة طفلهما أن يربيا طفلاً رضيعًا.,"A couple may decide it is not in their best interest, or in the interest of their child, to raise a baby.",A couple may decide that it is not in their best interest or in the best interest of their child to raise a baby.
silma-ai/SILMA-9B-Instruct-v1.0,قد يختار هؤلاء الأزواج وضع خطة تبني لأطفالهم.,These couples may choose to make an adoption plan for their baby.,These couples may choose to adopt a plan for their children.
silma-ai/SILMA-9B-Instruct-v1.0,ضمن عملية التبنّي، ينهي الوالدان الأصليان حقوقهما الأبوية حتى يتمكن زوجان آخران من رعاية الطفل.,"In an adoption, the birth parents terminate their parental rights so that another couple may parent the child.","During the adoption process, the original parents end their parental rights so that another couple can care for the child."
silma-ai/SILMA-9B-Instruct-v1.0,الهدف الرئيسي للعلم هو معرفة الطريقة التي يعمل بها العالم من خلال منهجٍ علميٍ. هذه الطريقة في الواقع ترشد معظم البحث العلمي.,Science’s main goal is to figure out the way the world works through the scientific method. This method in fact guides most scientific research.,
silma-ai/SILMA-9B-Instruct-v1.0,وبالرغم من هذا فليس وحده، التجريب والتجربة الاختبار الذي يمكن استخدامه لتفنيد واحدة أو أكثر من الفرضيات المحتملة؛ طرح الأسئلة وإجراء الملاحظات يوجه البحث العلمي أيضاً.,"It isn’t alone though, experimentation, and an experiment is a test that is used to eliminate one or more of the possible hypotheses, asking questions, and making observations also guide scientific research.","And despite this, he is not alone, the experiment and the trial the test that can be used to refute one or more of the possible hypotheses; asking questions and making observations also guide scientific research."
silma-ai/SILMA-9B-Instruct-v1.0,ركّز علماء الطبيعة والفلاسفة على النصوص القديمة و، بصورة خاصّة، على الإنجيل باللغة اللاتينيّة.,"Naturalists and philosophers focused on classical texts and, in particular, on the Bible in Latin.","Naturalists and philosophers focused on ancient texts and, in particular, on the Latin Bible."
silma-ai/SILMA-9B-Instruct-v1.0,تم قبول آراء أرسطو حول جميع المسائل العلمية، بما في ذلك علم النفس.,"Accepted were Aristotle's views on all matters of science, including psychology.",
silma-ai/SILMA-9B-Instruct-v1.0,بينما انحدرت المعرفة لدى اليونانيين، وجد الغرب نفسه معزولاً عن جذوره الفلسفية والعلمية اليونانية.,"As knowledge of Greek declined, the West found itself cut off from its Greek philosophical and scientific roots.","While knowledge declined among the Greeks, the West found itself isolated from its Greek philosophical and scientific roots."
silma-ai/SILMA-9B-Instruct-v1.0,يعتمد كثير من الإيقاعات المرصودة في علم وظائف الأعضاء والسلوك بشكل حاسم في كثير من الأحيان على وجود دورات ذاتية وإنتاجها من خلال الساعات البيولوجية.,Many observed rhythms in physiology and behavior often crucially depend on the presence of endogenous cycles and their production through biological clocks.,
silma-ai/SILMA-9B-Instruct-v1.0,تم توثيق الإيقاعات الدورية، التي ليست مجرد استجابات للإشارات الدورية الخارجية، لمعظم الكائنات الحية، بما في ذلك الخاصة بالبكتيريا والفطريات والنباتات والحيوانات.,"Periodic rhythms, which are not simply responses to external periodic cues, have been documented for most living beings, including bacteria, fungi, plants, and animals.","The periodic rhythms, which are not merely responses to external periodic signals, have been documented in most living organisms, including bacteria, fungi, plants, and animals."
silma-ai/SILMA-9B-Instruct-v1.0,الساعات البيولوجية هي متذبذبات ذاتية ستستمر لفترات من الدورات المتتابعة حتى في حالة عدم وجود مؤثراتٍ خارجية.,Biological clocks are self sustaining oscillators which will continue a period of free-running cycling even in the absence of external cues.,
silma-ai/SILMA-9B-Instruct-v1.0,كانت تجربة هيرشي وتشيس واحدة من الدلائل الرئيسية على أن الحمض النووي مادة وراثية.,The Hershey and Chase experiment was one of the leading suggestions that DNA was a genetic material.,
silma-ai/SILMA-9B-Instruct-v1.0,استخدم هيرشي وتشيس العاثيات أو الفيروسات لإدخال الحمض النوويّ الخاصّ بهما إلى الجراثيم.,"Hershey and Chase used phages, or viruses, to implant their own DNA into a bacterium.",Hirsch and Chase used bacteriophages or viruses to introduce their own DNA into bacteria.
silma-ai/SILMA-9B-Instruct-v1.0,قاموا بتجربتين لوسم إما حمض العاثيات النووي مستخدمين فوسفور مشع أو بروتينها بكبريت مشع.,They did two experiments marking either the DNA in the phage with a radioactive phosphorus or the protein of the phage with radioactive sulfur.,They performed two experiments to label either the nucleic acid or the protein with a radioactive phosphorus or sulfur.
silma-ai/SILMA-9B-Instruct-v1.0,قد يكون للطفرات مجموعة متنوعة من الآثار المختلفة، على حسب نوع الطفرة، وأهميّة قطعة المادّة الوراثيّة المتأثّرة، وما إذا كانت الخلايا المتأثرة من خلايا الخط الإنتاشي.,"Mutations can have a variety of different effects depending on the type of mutation, the significance of the piece of genetic material affected and whether the cells affected are germ-line cells.",
silma-ai/SILMA-9B-Instruct-v1.0,يمكن فقط نقل الطفرات في خلايا الخط الجرثومي إلى الأطفال، بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان.,"Only mutations in germ-line cells can be passed on to children, while mutations elsewhere can cause cell-death or cancer.",
silma-ai/SILMA-9B-Instruct-v1.0,تجذب السياحة الطبيعيّة الناس المهتمّين بزيارة المناطق الطبيعيّة بغرض الاستمتاع بالمناظر، بما فيها الحياة البريّة النباتيّة والحيوانيّة.,"Nature-based tourism attracts people interested in visiting natural areas for the purpose of enjoying the scenery, including plant and animal wildlife.",
silma-ai/SILMA-9B-Instruct-v1.0,تتضمن الأمثلة على الأنشطة التي يمكن القيام بها في الموقع الصيد، وصيد الأسماك، والتصوير، ومشاهدة الطيور، وزيارة الحدائق، ودراسة المعلومات عن النظام البيئي.,"Examples of on-site activities include hunting, fishing, photography, bird watching, and visiting parks and studying information about the ecosystem.",
silma-ai/SILMA-9B-Instruct-v1.0,مثالٌ على ذلك هو زيارة إنسان الغاب وتصويره ومعرفة المعلومات عنه في بورنيو.,"An example is visiting, photographing, and learning about organgatuangs in Borneo.",
silma-ai/SILMA-9B-Instruct-v1.0,يُغادر الناس المدن الصغيرة في سياراتهم في كل صباح ليذهبوا إلى أماكن عملهم ويقابلهم في الطريق الآخرون العاملون في المكان الذي غادروه للتو.,"Every morning, people leave small country towns in cars to go their workplace and are passed by others whose work destination is the place they have just left.",
silma-ai/SILMA-9B-Instruct-v1.0,في حركة النقل المفعمة بالحيويّة هذه، الجميع يدعم نوعاً ما عبر منظومة نقل أساسها السيّارات الخاصّة ويتصل خلالها.,"In this dynamic transport shuttle everyone is somehow connected with, and supporting, a transport system based on private cars.","In this vibrant transportation movement, everyone supports a type of car-based transportation system."
silma-ai/SILMA-9B-Instruct-v1.0,يشير العلم الآن إلى أن هذا الاقتصاد الضخم المعتمد على الكربون قد أزاح المحيط الحيوي من إحدى حالاته المستقرة التي دعمت التطور البشري على مدى المليوني سنةٍ الماضية.,Science now indicates that this massive carbon economy has dislodged the biosphere from one of its stable states that has supported human evolution for the past two million years.,Science now indicates that this massive carbon-based economy has shifted the ocean ecosystem from one of its stable states that supported human development for the past two million years.
silma-ai/SILMA-9B-Instruct-v1.0,يشارك الجميع في المجتمع ويستخدمون أنظمة المواصلات. يشتكي الجميع من أنظمة المواصلات.,Everyone participates in society and uses transportation systems. Almost everyone complains about transportation systems.,
silma-ai/SILMA-9B-Instruct-v1.0,نادراً ما تسمع في البلدان المتقدمة مستويات مماثلة من الشكاوى حول جودة المياه أو الجسور التي تسقط.,In developed countries you seldom hear similar levels of complaints about water quality or bridges falling down.,
silma-ai/SILMA-9B-Instruct-v1.0,لماذا تولد أنظمة النقل مثل هذه الشكاوى، ولماذا تفشل بشكل يومي؟ هل مهندسو النقل غير أكفاء؟ أم أن هناك شيئاً أكثر جوهرية يحدث؟,"Why do transportation systems engender such complaints, why do they fail on a daily basis? Are transportation engineers just incompetent? Or is something more fundamental going on?",
silma-ai/SILMA-9B-Instruct-v1.0,حركة المرور هي دراسة حركة السائقين و المركبات الفردية بين نقطتين والتفاعلات التي يقومون بها مع بعضهم البعض.,Traffic Flow is the study of the movement of individual drivers and vehicles between two points and the interactions they make with one another.,
silma-ai/SILMA-9B-Instruct-v1.0,للأسف، دراسة حركة السير صعبة لأنه لا يمكن توقع سلوك السائق بيقين مائة في المئة.,"Unfortunately, studying traffic flow is difficult because driver behavior cannot be predicted with one-hundred percent certainty.","Unfortunately, studying traffic flow is difficult because it is impossible to predict driver behavior with absolute certainty."
silma-ai/SILMA-9B-Instruct-v1.0,لحسن الحظ، يميل السائقون إلى التصرّف في نطاق معقول الاتساق؛ بهذا، تتمتع حركة المرور باتساق معقول، ويمكن التعبير عنها رياضيّاً بالتقريب.,"Fortunately, drivers tend to behave within a reasonably consistent range; thus, traffic streams tend to have some reasonable consistency and can be roughly represented mathematically.","Fortunately, drivers tend to behave in a reasonably consistent manner; thus, traffic flow is reasonably consistent and can be approximated."
silma-ai/SILMA-9B-Instruct-v1.0,ولتوضيح تدفق حركة المرور بشكل أفضل، أقيمت علاقات بين الخصائص الرئيسية الثلاثة: (1) التدفق (2) الكثافة، و (3) السرعة.,"To better represent traffic flow, relationships have been established between the three main characteristics: (1) flow, (2) density, and (3) velocity.","To better illustrate the flow of traffic, relationships were established between the three main properties: (1) flow, (2) density, and (3) speed."
silma-ai/SILMA-9B-Instruct-v1.0,تساعد هذه العلاقات في تخطيط مرافق الطرق وتصميمها وتشغيلها.,"These relationships help in planning, design, and operations of roadway facilities.","These relationships help in planning, designing, and operating road facilities."
silma-ai/SILMA-9B-Instruct-v1.0,وكانت الحشرات أول الحيوانات التي تطير في الهواء. فقد ساعدتهم قدرتهم على الطيران على الهروب من الأعداء بسهولة أكبر والعثور على الغذاء والأزواج على نحو أكثر كفاءة.,Insects were the first animals to take to the air. Their ability to fly helped them evade enemies more easily and find food and mates more efficiently.,
silma-ai/SILMA-9B-Instruct-v1.0,تتميّز معظمُ الحشراتِ بقُدرتها على ثَني أجنحتِها للخلفِ بطولِ الجسدِ.,Most insects have the advantage of being able to fold their wings back along the body.,Most insects are characterized by their ability to bend their wings backward along the length of their body.
silma-ai/SILMA-9B-Instruct-v1.0,وهذا يمنحهم مجموعة أكبر من الأماكن الصغيرة للاختباء من الحيوانات المفترسة.,This gives them a wider range of small places to hide from predators.,This gives them a larger group of small places to hide from predators.
silma-ai/SILMA-9B-Instruct-v1.0,الحشرات الوحيدة التي لا يُمكنها طي أجنحتها اليوم هي اليعسوب وذبابة مايو.,"Today, the only insects that cannot fold back their wings are dragon flies and mayflies.",
silma-ai/SILMA-9B-Instruct-v1.0,منذ آلاف السنين، قال رجل يُدعى أرسطرخس أن النظام الشمسي يدور حول الشمس.,"Thousands of years ago, a man called Aristarchus said that the Solar System moved around the Sun.","For thousands of years, a man named Aristarchus said that the solar system revolves around the sun."
silma-ai/SILMA-9B-Instruct-v1.0,رأى البعض أنه على حق ولكن العديد من الناس اعتقدوا بعكس ذلك؛ أن النظام الشمسي يدور حول الأرض بما فيها الشمس (وحتى النجوم الأخرى).,"Some people thought he was right but many people believed the opposite; that the Solar System moved around the Earth, including the Sun (and even the other stars).",
silma-ai/SILMA-9B-Instruct-v1.0,يبدو هذا منطقياً، لأنم لا تشعر أن الأرض تتحرك، أليس كذلك؟,"This seems sensible, because the Earth doesn't feel as if it's moving, does it?","This seems logical, because you don't feel the earth moving, do you?"
silma-ai/SILMA-9B-Instruct-v1.0,نهر الأمازون هو ثاني أطول نهر وأكبر نهر في العالم. يحمل مياه أكثر بثمان مرات من ثاني أكبر نهر في العالم.,The Amazon River is the second longest and the biggest river on Earth. It carries more than 8 times as much water as the second biggest river.,
silma-ai/SILMA-9B-Instruct-v1.0,نهر الأمازون هو أيضاً أعرض نهر على الأرض، يصل عرضه في أوقات إلى 6 أميال.,"The Amazon is also the widest river on Earth, at times six miles wide.",
silma-ai/SILMA-9B-Instruct-v1.0,تأتي 20٪ من المياه التي تصب من أنهار الكوكب في المحيطات من نهر الأمازون.,A full 20 percent of the water that pours out of the planet's rivers into the oceans comes from the Amazon.,
silma-ai/SILMA-9B-Instruct-v1.0,"نهر الأمازون الرئيسي طوله 6,387 كم (3,980 ميلاً). وهو يجمع المياه من آلاف الأنهار الصغيرة.","The main Amazon River is 6,387 km (3,980 miles). It collects water from thousands of smaller rivers.",
silma-ai/SILMA-9B-Instruct-v1.0,بالرغم من استمرار بناء الأهرامات الحجرية حتى نهاية المملكة المصرية القديمة، إلا أن الأهرامات في الجيزة لم يتفوق عليها من حيث الحجم والتميز الفني في البناء شيء.,"Although pyramid-building in stone continued until the end of the Old Kingdom, the pyramids of Giza were never surpassed in their size and the technical excellence of their construction.","Despite the continuation of building stone pyramids until the end of the Old Kingdom, the pyramids in Giza were not surpassed in terms of size and artistic excellence in construction."
silma-ai/SILMA-9B-Instruct-v1.0,اندهش المصريون القدامى في المملكة الحديثة من آثار أسلافهم، والتي عمرت لما يزيد على ألف سنة.,"New Kingdom ancient Egyptians marvelled at their predecessors monuments, which were then well over a thousand year old.",
silma-ai/SILMA-9B-Instruct-v1.0,يبلغ عدد سكان مدينة الفاتيكان حوالي ٨٠٠. وهي أصغر دولة مستقلة في العالم وأقل تعدادٍ سكانيِّ.,Vatican City's population is around 800. It is the smallest independent country in the world and the country with the lowest population.,The population of Vatican City is about 800. It is the smallest independent state in the world and has the lowest population.
silma-ai/SILMA-9B-Instruct-v1.0,تستخدم مدينة الفاتيكان اللغةَ الإيطالية في وضع تشريعاتها واتّصالاتها الرّسمية.,Vatican City uses Italian in its legislation and official communications.,The Vatican City uses the Italian language in its legislation and official communications.
silma-ai/SILMA-9B-Instruct-v1.0,الإيطاليّة أيضاً هي لغة الحياة اليوميّة التي يستخدمها معظم العاملين بالدولة، بينما تُستخدم اللاتينيّة عادةً في المراسم الدينيّة.,Italian is also the everyday language used by most of those who work in the state while Latin is often used in religious ceremonies.,"Italian is also the language of everyday life used by most of the state's workers, while Latin is usually used in religious ceremonies."
silma-ai/SILMA-9B-Instruct-v1.0,جميع سكان مدينة الفاتيكان من الروم الكاثوليك.,All citizens of Vatican City are Roman Catholic.,All residents of Vatican City are Roman Catholics.
silma-ai/SILMA-9B-Instruct-v1.0,لقد عرف الناس بوجود العناصر الكيميائية الأساسية مثل الذهب والفضة والنحاس منذ العصور القديمة، حيث يمكن اكتشاف كل هذه العناصر في الطبيعة في شكلها الأصلي ويمكن استخراجها بطريقة سهلة نسبياً باستخدام أدوات بدائية.,"People have known about basic chemical elements such as gold, silver, and copper from antiquity, as these can all be discovered in nature in native form and are relatively simple to mine with primitive tools.",
silma-ai/SILMA-9B-Instruct-v1.0,افترض الفيلسوف أرسطو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربعة عناصر هي الأرض والماء والهواء والنار.,"Aristotle, a philosopher, theorised that everything is made up of a mixture of one or more of four elements. They were earth, water, air, and fire.",
silma-ai/SILMA-9B-Instruct-v1.0,كان هذا أشبه بالحالات الأربع للمادة (بنفس الترتيب): الصلبة والسائلة والغازية والبلازما، على الرغم من افتراضه أيضاً أنها تتحول إلى مواد جديدة لتشكيل ما نراه.,"This was more like the four states of matter (in the same order): solid, liquid, gas, and plasma, though he also theorised that they change into new substances to form what we see.",
silma-ai/SILMA-9B-Instruct-v1.0,السبائك هي بشكل أساسي خليط من اثنين أو أكثر من المعادن. لا تنسَ أن هناك العديد من العناصر في الجدول الدوري.,Alloys are basically a mixture of two or more metals. Don't forget that there are many elements on the periodic table.,
silma-ai/SILMA-9B-Instruct-v1.0,تعتبر عناصر مثل الكالسيوم والبوتاسيوم من المعادن. وهناك بالطبع معادن مثل الفضة والذهب أيضاً.,"Elements like calcium and potassium are considered metals. Of course, there are also metals like silver and gold.",
silma-ai/SILMA-9B-Instruct-v1.0,يمكنك أيضاً أن تحصل على سبائك تحتوي على كميات صغيرة من العناصر غير المعدنية مثل الكربون.,You can also have alloys that include small amounts of non-metallic elements like carbon.,You can also get alloys containing small amounts of non-metallic elements like carbon.
silma-ai/SILMA-9B-Instruct-v1.0,خُلِق كل شيء في الكون من مادة. خُلِقت كل المواد من جزيئات صغيرة تُسمي بالذرات.,Everything in the Universe is made of matter. All matter is made of tiny particles called atoms.,Everything in the universe was created from matter. All matter was created from small particles called atoms.
silma-ai/SILMA-9B-Instruct-v1.0,الذرات صغيرة للغاية حتى أن تريليونات منها يمكنها أن تشغل حيز النقطة الموجودة في نهاية هذه الجملة.,Atoms are so incredibly tiny that trillions of them could fit into the period at the end of this sentence.,Atoms are so small that trillions of them can occupy the space of a dot at the end of this sentence.
silma-ai/SILMA-9B-Instruct-v1.0,ومن ثمّ، كان القلم الرصاص صديقاً جيداً لكثير من الناس عندما ظهر.,"Thus, the pencil was a good friend to many people when it came out.","And then, the pencil was a good friend to many people when it appeared."
silma-ai/SILMA-9B-Instruct-v1.0,للأسف، مع ظهور أدوات جديدة للكتابة، تم إحلال قلم الرصاص إلى مكانةٍ واستخداماتٍ أقل.,"Sadly, as newer methods of writing have emerged, the pencil has been relegated to lesser status and uses.","Unfortunately, with the advent of new writing tools, the pencil has been relegated to a less prominent place and uses."
silma-ai/SILMA-9B-Instruct-v1.0,يكتب الناس الآن رسائل على شاشات الكمبيوتر، دون الاحتياج إلى استخدام المباراة.,"People now write messages on computer screens, never having to come close to a sharpener.","People now write letters on computer screens, without the need to use a match."
silma-ai/SILMA-9B-Instruct-v1.0,ولا يملك المرء إلا أن يتساءل عما قد تصبح عليه لوحة المفاتيح حين يأتي شيء أحدث منها.,One can only wonder what the keyboard will become when something newer comes along.,
silma-ai/SILMA-9B-Instruct-v1.0,تعمل القنبلة الانشطارية على أساس أنها تجمع الطاقة لتكوِّن نواة مليئة بالبروتونات والنيوترونات.,The fission bomb works on the principle that it takes energy to put together a nucleus with many protons and neutrons.,
silma-ai/SILMA-9B-Instruct-v1.0,مثل دحرجة عربة ثقيلة أعلى تل. تنشق النواة مرة أخرى وينطلق جزء من تلك الطاقة.,Sort of like rolling a heavy cart up a hill. Splitting the nucleus up again then releases some of that energy.,Like a heavy cart rolling uphill. The nut cracks again and some of that energy is released.
silma-ai/SILMA-9B-Instruct-v1.0,تضم بعض الذرّات نوى غير مستقرّةٍ مما يعني أنها تتجه إلى التفكك مع القليل من الإيعاز أو بدون إيعاز.,Some atoms have unstable nuclei which means that they tend to break apart with little or no nudging.,"Some atoms have unstable nuclei, which means they tend to decay with little or no prompting."
silma-ai/SILMA-9B-Instruct-v1.0,سطح القمر يتكون من الصخور والغبار. تُسمى الطبقة الخارجية للقمر القشرة.,The surface of the Moon is made of rocks and dust. The outer layer of the Moon is called the crust.,
silma-ai/SILMA-9B-Instruct-v1.0,يبلغ سمك القشرة حوالي 70 كيلومتراً على الجانب القريب 100 كيلومتر على الجانب البعيد.,The crust is about 70 km thick on the near side and 100 km thick on the far side.,
silma-ai/SILMA-9B-Instruct-v1.0,إنه أنحف تحت ماريا وأكثر سمكاً تحت المرتفعات.,It is thinner under the maria and thicker under the highlands.,It is thinner under Maria and thicker under the highlands.
silma-ai/SILMA-9B-Instruct-v1.0,قد يكون هناك المزيد من البحار القمرية على الجانب القريب لأن القشرة أقل سمكاً. كان من الأسهل على الحمم أن تخرج إلى السطح.,There may be more maria on the near side because the crust is thinner. It was easier for lava to rise up to the surface.,
silma-ai/SILMA-9B-Instruct-v1.0,تدور نظريات المحتوى حول إيجاد ما يثير الناس أو يجذبهم.,Content theories are centered on finding what makes people tick or appeals to them.,Content theories revolve around finding what interests or attracts people.
silma-ai/SILMA-9B-Instruct-v1.0,تقترح هذه النظريات إلى أن الناس لديهم احتياجات أو رغباتٍ معينة تظهر ذاتياً عند وصولهم إلى مرحلة البلوغ.,These theories suggest that people have certain needs and/or desires which have been internalized as they mature to adulthood.,These theories suggest that people have certain needs or desires that emerge spontaneously when they reach adulthood.
silma-ai/SILMA-9B-Instruct-v1.0,تبحث هذه النظريات في الشيء الذي يجعل بعض الأشخاص يريدون الأشياء التي يفعلونها والأشياء في بيئتهم المحيطة التي تجعلهم يفعلون أو لا يفعلون أشياء معينة.,These theories look at what it is about certain people that make them want the things that they do and what things in their environment will make them do or not do certain things.,
silma-ai/SILMA-9B-Instruct-v1.0,نظريتان شائعتان للمحتوى هما تسلسل ماسلو الهرمي للاحتياجات و نظرية العامل الثاني لهيرزبرج.,Two popular content theories are Maslow's Hierarchy of Needs Theory and Hertzberg's Two Factor Theory.,
silma-ai/SILMA-9B-Instruct-v1.0,"بصفة عامة، يمكن أن يظهر سلوكان عندما يبدأ المديرون في قيادة أقرانهم السابقين أحدهما هو محاولة البقاء ""مثل الآخرين"" (أو الأخريات).","Generally speaking, two behaviors can emerge as managers begin to lead their former peers. One end of the spectrum is trying to remain “one of the guys” (or gals).","Generally, two behaviors can appear when managers start managing their former peers. One is trying to stay ""like the others"" (or the others)."
silma-ai/SILMA-9B-Instruct-v1.0,يُوَاجه هذا النوع من المديرين صعوبةً في اتّخاذ قراراتٍ غيرَ محببةٍ، وتنفيذ الإجراءات التأديبيةِ، وتقييمات الأداءِ، وتحديد المسؤوليةِ، ومحاسبةِ الأشْخاصِ.,"This type of manager has difficulty making unpopular decisions, performing disciplinary action, performance evaluations, assigning responsibility, and holding people accountable.",
silma-ai/SILMA-9B-Instruct-v1.0,وعلى الطرف النقيض، يتحول الفرد إلى شخص لا يمكن التعرف عليه يشعر أن عليه/عليها تغيير كل ما كان الفريق يقوم به وامتلاكه.,"At the other end of the spectrum, one morphs into an unrecognizable individual that feels he or she must change everything the team has been doing and make it their own.","On the contrary, the individual becomes someone unrecognizable who feels the need to change everything the team does and owns."
silma-ai/SILMA-9B-Instruct-v1.0,ففي نهاية الأمر، القائد هو المسؤول الأساسي عن نجاح وفشل الفريق.,"After all, the leader is ultimately responsible for the success and failure of the team.","In the end, the leader is the primary responsible for the success and failure of the team."
silma-ai/SILMA-9B-Instruct-v1.0,ويؤدي هذا السلوك في أوقات كثيرة إلى خلافات بين القادة وبقية أعضاء الفريق.,This behavior oftentimes results in rifts between the leaders and the rest of the team.,This behavior often leads to conflicts between leaders and other members of the team.
silma-ai/SILMA-9B-Instruct-v1.0,تخضع الفرقُ الافتراضية إلى نفس معاييرِ التميّز مثل الفرق التقليدية، ولكن هناك اختلافات دقيقة.,"Virtual teams are held to the same standards of excellence as conventional teams, but there are subtle differences.",
silma-ai/SILMA-9B-Instruct-v1.0,غالباً ما يعمل أعضاء الفريق الافتراضي كنقطة اتصال لمجموعاتهم المادية الفورية.,Virtual team members often function as the point of contact for their immediate physical group.,
silma-ai/SILMA-9B-Instruct-v1.0,وغالبا ما يكون لديهم استقلالية أكبر من أعضاء الفرق التقليدية حيث أن فرقهم قد تجتمع وفقا لمناطق زمنية مختلفة قد لا تكون مفهومة من قبل إدارتهم المحلية.,They often have more autonomy than conventional team members as their teams may meet according to varying time zones which may not be understood by their local management.,
silma-ai/SILMA-9B-Instruct-v1.0,"وُصِف وجود ""فريق خفي"" حقيقي من (لارسون ولافاستو ,1989, p109) بأنه مكون فريد لفريق إفتراضي.","The presence of a true “invisible team” (Larson and LaFasto, 1989, p109) is also a unique component of a virtual team.","A real ""shadow team"" was described by (Larson and Lafasto, 1989, p109) as a unique component of a virtual team."
silma-ai/SILMA-9B-Instruct-v1.0,"يرفع كلُّ عضوٍ تقاريره إلى فريق الإدارة ""الفريق غير المرئي"". حيث يضع ""الفريق غير المرئي"" المعايير لكلِّ عضو.",The “invisible team” is the management team to which each of the members report. The invisible team sets the standards for each member.,"Each member submits their reports to the management team ""the invisible team"". The invisible team sets the standards for each member."
silma-ai/SILMA-9B-Instruct-v1.0,لما قد ترغب منظمة ما في إنشاء منظمة تعليمية بينما هي عملية تستهلك وقتاً طويلاً؟ الابتكار أحد مقاصد تطبيق مفاهيم التعلم التنظيمي.,Why would an organization want to go through the time consuming process of establishing a learning organization? One goal for putting organizational learning concepts into practice is innovation.,
silma-ai/SILMA-9B-Instruct-v1.0,عند استغلال جميع الموارد المتاحة بشكل فعال عبر الإدارات الوظيفية في المنظمة، يمكن أن يتحقق الإبداع والبراعة.,"When all available resources are effectively used across the functional departments of an organization, creativity and ingenuity can transpire.","When all available resources are effectively utilized across functional departments in an organization, creativity and ingenuity can be achieved."
